Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
392615,-0.03,-0.00,-1.04,28.44,2.34,0.85,0.08
392720,-0.02,-0.00,-1.05,28.39,2.37,0.76,0.07
392824,-0.02,-0.00,-1.04,28.44,2.34,0.61,0.10
392930,-0.03,-0.01,-1.04,28.48,2.27,1.11,0.27
393034,-0.02,-0.00,-1.04,28.44,2.39,0.69,0.11
393139,-0.03,-0.01,-1.04,28.29,2.24,0.71,0.11
393243,-0.03,0.00,-1.04,28.39,2.27,0.66,0.08
393348,-0.02,-0.00,-1.05,28.39,2.33,0.73,0.10
393452,-0.02,-0.00,-1.04,28.48,2.20,0.82,0.09
393558,-0.03,0.00,-1.04,28.34,2.37,0.69,0.24
393662,-0.03,-0.00,-1.04,28.34,2.53,0.95,0.04
393766,-0.02,-0.00,-1.04,28.39,2.37,0.72,0.08
393871,-0.03,-0.00,-1.04,28.48,2.31,0.61,0.15
393975,-0.03,-0.00,-1.04,28.25,2.37,0.79,0.03
394080,-0.03,-0.00,-1.05,28.39,2.36,0.73,0.12
394184,-0.03,-0.00,-1.04,28.39,2.39,0.79,0.11
394290,-0.02,-0.00,-1.04,28.44,2.37,0.68,0.02
394394,-0.02,-0.00,-1.04,28.39,2.18,0.92,0.18
394499,-0.03,-0.01,-1.03,28.48,2.18,0.78,0.09
394603,-0.02,-0.01,-1.04,28.44,2.29,0.76,0.05
394707,-0.03,0.00,-1.04,28.29,2.34,0.72,0.02
394812,-0.02,-0.00,-1.05,28.39,2.28,0.69,0.05
394917,-0.03,-0.01,-1.05,28.34,2.10,0.84,0.12
395022,-0.02,-0.01,-1.05,28.44,2.22,0.62,0.24
395126,-0.02,-0.00,-1.04,28.48,2.33,0.85,0.13
395231,-0.03,-0.01,-1.03,28.39,2.34,0.66,0.14
395335,-0.03,-0.00,-1.04,28.39,2.34,0.62,0.10
395440,-0.03,-0.01,-1.04,28.44,2.34,0.68,0.19
395545,-0.03,-0.01,-1.04,28.34,2.26,0.66,-0.05
395650,-0.02,-0.01,-1.04,28.44,2.45,0.91,0.05
395754,-0.03,-0.00,-1.05,28.39,2.53,1.00,0.15
395858,-0.03,0.00,-1.05,28.39,2.37,0.82,0.11
395963,-0.02,-0.01,-1.04,28.29,2.22,0.76,0.16
396067,-0.03,-0.01,-1.06,28.44,2.34,0.70,0.14
396172,-0.03,0.00,-1.03,28.44,2.21,0.82,0.15
396277,-0.03,-0.01,-1.05,28.48,2.44,0.82,0.12
396382,-0.03,-0.01,-1.04,28.48,2.33,0.86,0.11
396486,-0.03,-0.01,-1.05,28.44,2.37,0.78,0.07
396591,-0.03,0.00,-1.04,28.34,2.21,0.91,0.07
396695,-0.02,0.00,-1.04,28.39,2.29,0.57,0.13
396800,-0.03,-0.00,-1.04,28.39,2.33,0.63,0.12
396905,-0.03,-0.00,-1.04,28.44,2.37,0.82,0.21
397009,-0.02,-0.00,-1.04,28.34,2.39,0.75,0.08
397114,-0.02,-0.01,-1.04,28.39,2.31,0.89,0.18
397218,-0.03,-0.00,-1.05,28.48,2.20,0.76,0.04
397323,-0.03,-0.00,-1.03,28.48,2.43,0.71,0.14
397427,-0.03,-0.00,-1.05,28.44,2.41,0.69,0.02
397533,-0.03,-0.01,-1.05,28.44,2.24,0.82,0.06
397637,-0.02,-0.01,-1.05,28.39,2.21,0.61,0.15
397742,-0.03,-0.01,-1.04,28.39,2.34,0.64,0.05
397846,-0.03,0.00,-1.05,28.48,2.27,0.92,0.18
397950,-0.03,0.00,-1.05,28.44,2.26,0.79,0.09
398055,-0.03,-0.00,-1.04,28.44,2.46,0.78,0.17
398159,-0.03,-0.01,-1.05,28.34,2.41,0.76,0.16
398265,-0.02,-0.00,-1.05,28.58,2.37,0.64,0.26
398369,-0.03,-0.00,-1.04,28.39,2.24,0.73,0.03
398474,-0.03,-0.01,-1.04,28.48,2.47,0.58,0.10
398578,-0.03,-0.01,-1.05,28.34,2.18,0.79,-0.04
398683,-0.03,-0.01,-1.04,28.44,2.20,0.74,0.05
398787,-0.02,-0.01,-1.04,28.39,2.28,0.78,0.10
398893,-0.03,-0.01,-1.05,28.39,2.24,0.73,0.14
398997,-0.02,-0.01,-1.04,28.48,2.35,0.84,0.14
399101,-0.03,-0.00,-1.05,28.39,2.37,0.66,-0.03
399206,-0.02,-0.01,-1.04,28.44,2.38,0.75,0.06
399310,-0.02,-0.00,-1.05,28.34,2.39,0.78,0.15
399415,-0.03,-0.00,-1.04,28.39,2.35,0.73,0.20
399520,-0.02,-0.01,-1.04,28.39,2.13,0.81,0.15
399625,-0.03,0.00,-1.05,28.39,2.47,0.75,0.12
399729,-0.02,-0.00,-1.04,28.44,2.18,0.79,0.29
399834,-0.02,-0.00,-1.05,28.39,2.13,0.87,0.03
399938,-0.03,-0.00,-1.04,28.29,2.21,0.79,0.01
400043,-0.02,0.00,-1.03,28.39,2.14,0.66,0.08
400147,-0.03,-0.01,-1.04,28.34,2.38,0.66,0.08
400252,-0.03,-0.00,-1.04,28.44,2.27,0.83,0.17
400357,-0.02,-0.01,-1.04,28.39,2.24,0.60,0.21
400461,-0.02,0.00,-1.03,28.39,2.44,0.73,0.20
400566,-0.03,-0.01,-1.04,28.44,2.47,0.76,0.13
400670,-0.03,-0.01,-1.05,28.44,2.50,0.67,0.24
400775,-0.03,-0.00,-1.05,28.44,2.30,0.85,0.02
400880,-0.03,-0.00,-1.04,28.39,2.48,0.66,0.14
400985,-0.03,-0.01,-1.05,28.39,2.39,0.65,0.03
401089,-0.03,-0.00,-1.03,28.29,2.37,0.66,0.18
401193,-0.02,-0.00,-1.04,28.44,2.35,0.76,0.08
401298,-0.04,-0.00,-1.04,28.44,2.40,0.82,0.11
401402,-0.03,-0.00,-1.04,28.44,2.15,0.60,0.10
401508,-0.03,-0.00,-1.04,28.39,2.41,0.85,0.11
401612,-0.03,-0.00,-1.06,28.39,2.38,0.75,-0.03
401717,-0.03,-0.00,-1.04,28.39,2.43,0.87,0.26
401821,-0.02,-0.01,-1.05,28.44,2.24,0.85,0.08
401926,-0.02,-0.01,-1.05,28.53,2.37,0.82,0.18
402030,-0.03,-0.00,-1.04,28.39,2.12,0.85,0.11
402135,-0.03,-0.01,-1.05,28.48,2.42,0.68,0.19
402240,-0.03,-0.01,-1.04,28.39,2.32,0.85,0.27
402344,-0.02,0.00,-1.04,28.34,2.09,0.76,0.23
402449,-0.02,-0.00,-1.05,28.44,2.15,0.63,0.15
402553,-0.04,-0.01,-1.05,28.34,2.47,0.89,0.16
402658,-0.03,0.00,-1.05,28.34,2.34,0.59,0.15
402762,-0.03,-0.01,-1.05,28.48,2.28,0.76,0.01
402868,-0.03,-0.00,-1.05,28.39,2.42,0.87,0.16
402972,-0.03,-0.01,-1.04,28.39,2.32,0.71,0.23
403077,-0.03,0.00,-1.04,28.39,2.28,0.85,0.08
403181,-0.03,-0.00,-1.04,28.44,2.37,0.67,0.18
403286,-0.03,-0.00,-1.05,28.44,2.35,0.74,-0.06
403390,-0.03,-0.01,-1.04,28.48,2.32,0.75,0.14
403495,-0.03,-0.00,-1.04,28.39,2.31,0.79,0.16
403600,-0.03,-0.00,-1.04,28.48,2.37,0.73,0.11
403704,-0.03,-0.01,-1.04,28.44,2.36,0.80,0.24
403809,-0.02,-0.00,-1.04,28.44,2.51,0.68,0.15
403913,-0.03,-0.01,-1.04,28.39,2.30,0.67,0.05
404018,-0.02,-0.01,-1.04,28.48,2.31,0.69,0.12
404123,-0.02,-0.01,-1.04,28.29,2.40,0.70,0.17
404228,-0.03,-0.00,-1.04,28.48,2.32,0.86,0.27
404332,-0.02,0.00,-1.04,28.44,2.32,0.76,0.17
404436,-0.02,0.00,-1.05,28.44,2.22,0.73,0.02
404541,-0.02,0.00,-1.04,28.48,2.23,0.64,0.25
404645,-0.03,-0.00,-1.04,28.48,2.37,0.71,0.18
404750,-0.03,-0.00,-1.04,28.48,2.31,0.80,0.07
404855,-0.03,-0.01,-1.04,28.48,2.27,0.79,0.06
404960,-0.02,-0.01,-1.05,28.44,2.50,0.73,0.21
405064,-0.03,-0.01,-1.04,28.44,2.39,0.84,0.24
405169,-0.03,-0.01,-1.04,28.44,2.43,0.81,0.21
405273,-0.02,-0.00,-1.04,28.48,2.17,0.79,0.19
405378,-0.03,-0.01,-1.05,28.39,2.44,0.73,0.16
405483,-0.04,-0.00,-1.04,28.44,2.47,0.88,0.08
405587,-0.02,-0.00,-1.04,28.53,2.02,0.81,0.14
405692,-0.03,-0.01,-1.04,28.39,2.31,0.68,0.20
405796,-0.03,-0.00,-1.04,28.39,2.31,0.72,0.18
405901,-0.03,-0.00,-1.05,28.48,2.29,0.83,0.09
406005,-0.02,0.01,-1.04,28.44,2.20,0.65,0.11
406110,-0.03,-0.01,-1.04,28.34,2.39,0.66,0.24
406215,-0.03,-0.00,-1.04,28.53,2.31,0.66,0.15
406320,-0.03,0.00,-1.04,28.39,2.28,0.87,0.04
406424,-0.03,-0.01,-1.03,28.39,2.31,0.66,0.05
406529,-0.03,-0.01,-1.04,28.39,2.41,0.66,0.15
406633,-0.03,-0.01,-1.04,28.44,2.23,0.79,0.26
406737,-0.03,-0.01,-1.05,28.44,2.21,0.75,0.06
406843,-0.02,-0.00,-1.06,28.39,2.22,0.73,0.04
406947,-0.03,-0.01,-1.04,28.39,2.42,0.77,0.25
407052,-0.02,-0.00,-1.04,28.39,2.20,0.70,-0.02
407156,-0.03,-0.00,-1.04,28.34,2.25,0.71,0.18
407261,-0.02,-0.01,-1.04,28.53,2.34,0.59,0.24
407365,-0.02,-0.01,-1.05,28.44,2.29,0.68,0.05
407471,-0.03,-0.01,-1.05,28.48,2.24,0.86,-0.03
407575,-0.02,0.00,-1.05,28.48,2.26,0.79,-0.02
407680,-0.02,-0.01,-1.04,28.48,2.17,0.66,0.10
407784,-0.02,-0.00,-1.05,28.34,2.39,0.74,0.08
407888,-0.02,-0.01,-1.05,28.34,2.32,0.65,0.07
407993,-0.03,-0.00,-1.05,28.48,2.37,0.83,0.10
408098,-0.03,-0.01,-1.05,28.48,2.11,0.66,0.08
408203,-0.03,0.00,-1.04,28.48,2.57,0.60,0.14
408307,-0.02,-0.00,-1.04,28.39,2.29,0.66,0.21
408412,-0.03,-0.01,-1.05,28.44,2.16,0.68,0.13
408516,-0.03,-0.01,-1.05,28.34,2.26,0.63,0.15
408621,-0.03,-0.01,-1.05,28.44,2.34,0.84,0.00
408725,-0.02,0.00,-1.04,28.39,2.19,0.79,0.18
408830,-0.03,-0.00,-1.05,28.39,2.30,0.88,0.07
408935,-0.03,-0.01,-1.04,28.48,2.40,0.56,0.14
409039,-0.02,-0.01,-1.03,28.44,2.21,0.77,0.01
409144,-0.02,-0.00,-1.04,28.29,2.24,0.76,0.02
409248,-0.03,-0.01,-1.04,28.48,2.26,0.75,0.08
409353,-0.02,-0.01,-1.04,28.39,2.38,0.73,0.29
409458,-0.03,-0.01,-1.04,28.39,2.15,0.83,0.21
409563,-0.03,-0.00,-1.04,28.34,2.37,0.54,0.18
409667,-0.03,-0.01,-1.04,28.53,2.41,0.82,0.13
409772,-0.03,-0.01,-1.04,28.48,2.33,0.63,0.04
409876,-0.02,-0.01,-1.04,28.48,2.46,0.68,0.06
409980,-0.03,-0.00,-1.04,28.44,2.35,0.72,0.07
410085,-0.02,0.01,-1.05,28.44,2.24,0.69,0.08
410190,-0.02,-0.01,-1.05,28.44,2.35,0.75,0.11
410295,-0.03,-0.01,-1.05,28.39,2.23,0.74,0.20
410399,-0.02,-0.00,-1.05,28.39,2.19,0.85,0.13
410504,-0.02,-0.00,-1.04,28.48,2.23,0.59,0.19
410608,-0.03,-0.00,-1.04,28.48,2.18,0.75,0.03
410713,-0.04,-0.00,-1.04,28.39,2.29,0.73,0.05
410818,-0.03,-0.00,-1.04,28.34,2.31,0.69,0.20
410923,-0.03,-0.00,-1.03,28.53,2.44,0.81,0.24
411027,-0.03,-0.01,-1.05,28.58,2.27,0.85,0.22
411131,-0.02,-0.00,-1.04,28.48,2.33,0.80,0.15
411236,-0.02,-0.01,-1.04,28.44,2.34,0.85,0.17
411340,-0.03,-0.00,-1.04,28.34,2.24,0.82,0.08
411446,-0.03,-0.01,-1.04,28.39,2.40,0.84,0.01
411550,-0.02,-0.00,-1.05,28.48,2.24,0.76,0.11
411655,-0.03,-0.00,-1.05,28.39,2.28,0.65,0.06
411759,-0.02,-0.01,-1.04,28.44,2.31,0.60,0.08
411864,-0.03,-0.01,-1.05,28.44,2.36,0.77,0.18
411968,-0.02,-0.01,-1.04,28.48,2.24,0.70,0.02
412072,-0.03,-0.00,-1.05,28.39,2.21,0.72,-0.01
412178,-0.03,-0.01,-1.04,28.39,2.27,0.64,0.23
412282,-0.03,-0.01,-1.04,28.34,2.22,0.74,0.13
412387,-0.03,-0.01,-1.04,28.53,2.25,0.71,0.12
412491,-0.02,-0.01,-1.05,28.44,2.22,0.91,0.10
412596,-0.03,-0.01,-1.03,28.48,2.22,0.57,0.10
412700,-0.03,-0.00,-1.04,28.44,2.15,0.92,0.10
412806,-0.03,-0.00,-1.04,28.48,2.32,0.63,0.21
412910,-0.03,-0.01,-1.05,28.39,2.19,0.66,0.19
413015,-0.03,-0.01,-1.04,28.48,2.47,0.71,0.22
413119,-0.02,-0.01,-1.04,28.44,2.56,0.69,0.22
413223,-0.02,-0.01,-1.04,28.53,2.39,0.85,0.11
413328,-0.03,-0.00,-1.05,28.44,2.23,0.75,0.02
413433,-0.02,-0.01,-1.05,28.44,2.24,0.73,0.01
413538,-0.03,-0.00,-1.04,28.53,2.17,0.82,0.23
413642,-0.03,0.00,-1.05,28.39,2.23,0.70,0.16
413747,-0.03,-0.00,-1.05,28.39,2.03,0.76,-0.03
413851,-0.01,0.00,-1.04,28.48,2.37,0.69,0.11
413956,-0.03,-0.01,-1.04,28.44,2.18,0.73,0.10
414061,-0.03,-0.00,-1.04,28.44,2.37,0.82,0.05
414166,-0.03,-0.01,-1.05,28.44,2.44,0.72,0.01
414270,-0.03,-0.01,-1.04,28.44,2.26,0.82,0.15
414374,-0.02,-0.01,-1.04,28.44,2.48,0.80,0.23
414479,-0.02,0.00,-1.04,28.34,2.25,0.53,0.08
414583,-0.03,-0.01,-1.04,28.48,2.20,0.60,-0.05
414688,-0.03,-0.00,-1.05,28.48,2.19,0.79,0.07
414793,-0.03,-0.00,-1.05,28.39,2.60,0.79,0.03
414898,-0.03,-0.00,-1.04,28.44,2.45,0.73,0.08
415002,-0.02,-0.01,-1.05,28.44,2.34,0.61,0.13
415107,-0.02,-0.00,-1.04,28.44,2.41,0.89,0.04
415211,-0.03,0.00,-1.04,28.39,2.32,0.76,0.17
415315,-0.03,-0.00,-1.04,28.29,2.37,0.80,0.21
415421,-0.03,-0.01,-1.04,28.44,2.07,0.66,0.09
415525,-0.02,-0.00,-1.04,28.39,2.34,0.74,0.11
415630,-0.02,-0.01,-1.05,28.48,2.18,0.71,0.17
415734,-0.03,-0.01,-1.05,28.48,2.11,0.73,0.09
415839,-0.03,-0.01,-1.05,28.44,2.37,0.79,0.05
415943,-0.02,-0.01,-1.04,28.44,2.43,0.66,0.24
416048,-0.03,-0.01,-1.04,28.44,2.24,0.89,0.09
416153,-0.03,-0.01,-1.05,28.29,2.24,0.91,0.11
416258,-0.02,-0.01,-1.04,28.48,2.41,0.89,0.19
416362,-0.03,-0.00,-1.07,28.29,2.21,1.37,0.30
416466,-0.03,-0.01,-1.04,28.44,2.33,0.83,0.07
416571,-0.04,-0.00,-1.04,28.44,2.29,0.79,0.24
416675,-0.02,-0.01,-1.03,28.48,2.28,0.79,0.16
416781,-0.03,-0.00,-1.04,28.44,2.24,0.62,0.22
416885,-0.02,-0.00,-1.04,28.48,2.31,0.64,0.33
416990,-0.02,-0.00,-1.03,28.39,2.29,0.60,0.24
417094,-0.03,-0.00,-1.04,28.44,2.39,0.92,-0.08
417199,-0.03,-0.00,-1.04,28.34,2.35,0.62,0.12
417303,-0.03,-0.00,-1.05,28.48,2.26,0.85,0.10
417409,-0.03,0.00,-1.04,28.48,2.12,0.76,0.18
417513,-0.03,-0.00,-1.04,28.39,2.35,0.63,0.16
417617,-0.02,0.00,-1.04,28.44,2.34,0.80,0.11
417722,-0.02,-0.00,-1.04,28.44,2.42,0.76,0.02
417826,-0.03,0.00,-1.04,28.39,2.40,0.86,0.09
417931,-0.02,-0.00,-1.04,28.48,2.23,0.72,-0.01
418035,-0.01,-0.00,-1.02,28.44,2.21,0.40,0.11
418141,-0.03,0.00,-1.04,28.53,2.35,0.63,0.24
418245,-0.03,-0.00,-1.04,28.53,2.28,0.63,0.11
418350,-0.02,-0.01,-1.05,28.48,2.22,0.63,0.04
418454,-0.03,-0.01,-1.03,28.29,2.32,0.75,0.18
418558,-0.03,-0.00,-1.04,28.48,2.20,0.76,0.08
418663,-0.03,-0.01,-1.04,28.44,2.43,0.77,0.11
418768,-0.03,-0.01,-1.05,28.48,2.25,0.82,0.11
418873,-0.02,-0.01,-1.04,28.44,2.22,0.74,0.15
418977,-0.03,-0.00,-1.05,28.39,2.27,0.73,0.05
419082,-0.04,-0.00,-1.06,28.39,2.41,0.89,0.05
419186,-0.02,-0.01,-1.04,28.44,2.21,0.77,0.21
419291,-0.03,-0.00,-1.05,28.53,2.36,0.60,0.14
419395,-0.03,-0.01,-1.04,28.48,2.37,0.59,0.18
419501,-0.03,0.00,-1.04,28.39,2.17,0.76,0.33
419605,-0.03,-0.00,-1.04,28.44,2.32,0.71,0.07
419709,-0.03,-0.00,-1.05,28.34,2.27,0.64,-0.02
419814,-0.02,-0.00,-1.04,28.44,2.25,0.77,0.20
419918,-0.02,-0.00,-1.04,28.39,2.43,0.54,0.04
420023,-0.03,-0.01,-1.04,28.48,2.49,0.79,0.21
420128,-0.03,-0.00,-1.04,28.48,2.27,0.73,0.13
420233,-0.03,-0.01,-1.05,28.44,2.37,0.67,0.07
420337,-0.03,-0.00,-1.04,28.39,2.32,0.63,0.10
420442,-0.02,-0.00,-1.04,28.39,2.50,0.63,0.24
420546,-0.03,-0.01,-1.05,28.44,2.31,0.77,0.18
420651,-0.03,-0.01,-1.03,28.34,2.32,0.70,0.18
420756,-0.03,-0.01,-1.05,28.48,2.31,0.67,0.06
420860,-0.02,-0.00,-1.03,28.39,2.21,0.60,0.19
420965,-0.02,-0.00,-1.05,28.48,2.22,0.57,0.03
421069,-0.03,-0.00,-1.05,28.44,2.35,0.84,0.15
421174,-0.02,-0.00,-1.04,28.44,2.37,0.76,0.10
421278,-0.02,0.00,-1.04,28.39,2.32,0.73,0.08
421383,-0.03,-0.01,-1.05,28.39,2.18,0.76,-0.04
421488,-0.03,-0.00,-1.05,28.39,2.24,0.93,0.18
421593,-0.03,-0.00,-1.04,28.44,2.28,0.81,0.12
421697,-0.03,-0.00,-1.05,28.39,2.31,0.94,0.20
421801,-0.02,-0.01,-1.04,28.48,2.32,0.89,0.10
421906,-0.03,-0.00,-1.04,28.44,2.40,0.71,0.13
422010,-0.02,-0.01,-1.05,28.34,2.33,0.82,0.05
422116,-0.02,-0.00,-1.04,28.48,2.32,0.74,0.21
422220,-0.03,-0.00,-1.05,28.53,2.44,0.67,0.10
422325,-0.03,-0.00,-1.03,28.39,2.33,0.71,0.10
422429,-0.03,-0.01,-1.06,28.39,2.21,0.80,-0.17
422534,-0.03,-0.01,-1.04,28.48,2.48,0.60,0.18
422638,-0.02,-0.01,-1.04,28.44,2.33,1.06,0.02
422744,-0.03,-0.01,-1.04,28.34,2.27,1.01,0.13
422848,-0.02,-0.01,-1.05,28.39,2.05,0.54,0.14
422952,-0.03,-0.00,-1.05,28.48,2.46,0.83,0.21
423057,-0.03,-0.00,-1.04,28.44,2.27,0.60,0.17
423161,-0.03,0.00,-1.04,28.44,2.24,0.84,0.05
423266,-0.03,-0.00,-1.04,28.39,2.29,0.73,0.16
423370,-0.02,-0.00,-1.04,28.39,2.11,0.73,0.28
423476,-0.02,-0.01,-1.05,28.44,2.34,0.83,0.05
423580,-0.03,0.00,-1.04,28.44,2.30,0.87,0.04
423685,-0.03,0.00,-1.04,28.48,2.25,0.73,0.05
423789,-0.03,-0.00,-1.04,28.34,2.21,0.64,0.08
423894,-0.02,-0.00,-1.04,28.44,2.31,0.76,0.08
423998,-0.03,-0.00,-1.03,28.48,2.32,0.81,-0.03
424103,-0.02,-0.01,-1.05,28.48,2.44,0.71,0.21
424208,-0.03,-0.01,-1.05,28.44,2.20,0.82,0.21
424312,-0.03,-0.00,-1.05,28.44,2.51,0.82,-0.05
424417,-0.03,-0.01,-1.04,28.39,2.20,0.71,0.21
424521,-0.02,-0.01,-1.05,28.39,2.22,0.73,0.13
424626,-0.03,-0.00,-1.05,28.48,2.22,0.70,0.08
424731,-0.03,-0.01,-1.04,28.44,2.40,0.93,0.00
424836,-0.03,-0.01,-1.04,28.39,2.21,0.86,0.15
424940,-0.03,-0.00,-1.04,28.48,2.22,0.90,0.08
425044,-0.03,0.00,-1.04,28.53,2.34,0.71,0.10
425149,-0.03,0.00,-1.05,28.44,2.40,0.78,0.15
425253,-0.03,-0.01,-1.04,28.39,2.50,0.92,0.08
425358,-0.03,-0.01,-1.04,28.39,2.21,0.66,0.21
425463,-0.03,-0.01,-1.05,28.39,2.47,0.72,0.02
425568,-0.03,-0.01,-1.05,28.34,2.46,0.83,0.18
425672,-0.03,0.00,-1.03,28.39,2.21,0.67,0.11
425777,-0.02,-0.00,-1.05,28.44,2.35,0.74,0.29
425881,-0.03,-0.00,-1.04,28.48,2.25,0.73,0.19
425986,-0.03,-0.00,-1.05,28.39,2.24,0.86,0.24
426091,-0.02,-0.01,-1.04,28.44,2.24,0.73,-0.02
426195,-0.02,-0.01,-1.04,28.53,2.31,0.76,0.18
426300,-0.02,-0.00,-1.04,28.44,2.37,0.52,0.17
426404,-0.03,-0.00,-1.04,28.44,2.55,0.64,0.18
426509,-0.03,-0.00,-1.05,28.39,2.22,0.75,0.11
426613,-0.02,-0.00,-1.04,28.39,2.19,0.70,0.07
426718,-0.02,0.01,-1.04,28.44,2.17,0.85,0.16
426823,-0.03,-0.01,-1.05,28.48,2.38,0.69,0.18
426928,-0.03,-0.01,-1.04,28.39,2.47,0.61,0.14
427032,-0.03,-0.01,-1.04,28.39,2.35,0.82,0.06
427137,-0.02,-0.00,-1.03,28.44,2.44,0.91,0.18
427241,-0.03,-0.01,-1.05,28.44,2.33,0.59,-0.05
427345,-0.03,-0.01,-1.05,28.48,2.18,0.88,0.15
427451,-0.03,-0.00,-1.04,28.39,2.31,0.74,0.14
427555,-0.03,-0.01,-1.04,28.29,2.11,0.50,0.08
427660,-0.02,-0.01,-1.04,28.48,2.28,0.61,0.12
427764,-0.02,-0.01,-1.04,28.44,2.21,0.83,0.18
427869,-0.03,-0.00,-1.04,28.34,2.37,0.94,0.09
427973,-0.03,-0.00,-1.04,28.48,2.19,0.61,0.17
428079,-0.03,-0.00,-1.05,28.44,2.43,0.59,0.15
428183,-0.03,-0.00,-1.04,28.39,2.41,0.79,0.13
428288,-0.02,-0.01,-1.05,28.48,2.18,0.67,0.10
428392,-0.02,-0.01,-1.04,28.44,2.27,0.67,0.08
428496,-0.03,0.00,-1.05,28.44,2.42,0.60,0.21
428601,-0.03,-0.00,-1.04,28.44,2.49,0.76,0.02
428705,-0.02,-0.00,-1.03,28.39,2.40,0.71,0.19
428811,-0.02,0.00,-1.05,28.39,2.23,0.68,-0.06
428915,-0.03,-0.01,-1.04,28.44,2.32,0.63,-0.04
429020,-0.03,0.00,-1.04,28.34,2.15,0.70,0.04
429124,-0.02,-0.01,-1.05,28.48,2.31,0.75,0.33
429229,-0.02,-0.01,-1.05,28.39,2.37,0.78,0.08
429333,-0.02,-0.00,-1.04,28.48,2.28,0.60,0.19
429438,-0.03,-0.01,-1.04,28.44,2.29,0.88,0.20
429543,-0.03,-0.00,-1.04,28.44,2.34,0.75,0.04
429647,-0.02,-0.01,-1.05,28.44,2.39,1.02,0.24
429752,-0.03,-0.00,-1.04,28.39,2.23,0.79,0.04
429856,-0.04,0.00,-1.04,28.58,2.36,0.72,-0.02
429961,-0.03,-0.00,-1.04,28.48,2.39,0.79,0.18
430065,-0.02,-0.00,-1.04,28.39,2.20,0.70,0.19
430171,-0.02,-0.00,-1.05,28.44,2.35,0.67,0.11
430275,-0.03,-0.00,-1.05,28.53,2.24,0.82,0.07
430380,-0.02,-0.01,-1.05,28.44,2.22,0.64,0.00
430484,-0.02,0.00,-1.04,28.39,2.48,0.77,0.07
430588,-0.03,-0.00,-1.04,28.48,2.11,0.73,0.08
430693,-0.02,-0.00,-1.04,28.44,2.47,0.76,0.15
430798,-0.02,-0.01,-1.04,28.44,2.14,0.59,0.22
430903,-0.03,-0.01,-1.04,28.48,2.18,0.65,0.15
431007,-0.03,-0.00,-1.05,28.48,2.37,0.66,0.19
431112,-0.03,-0.01,-1.03,28.48,2.31,0.70,0.01
431216,-0.03,-0.01,-1.04,28.34,2.38,1.02,0.08
431321,-0.02,-0.00,-1.04,28.39,2.02,0.76,0.06
431425,-0.02,0.00,-1.04,28.48,2.38,0.66,0.18
431531,-0.03,-0.00,-1.04,28.44,2.35,0.66,0.05
431635,-0.03,-0.00,-1.04,28.44,2.36,0.78,0.08
431739,-0.03,-0.00,-1.04,28.39,2.40,0.71,0.18
431844,-0.03,-0.01,-1.04,28.48,2.37,0.96,0.21
431948,-0.02,-0.01,-1.04,28.39,2.39,0.82,-0.02
432053,-0.02,-0.00,-1.04,28.44,2.27,0.91,0.13
432158,-0.02,-0.00,-1.05,28.53,2.30,0.80,0.02
432263,-0.02,-0.00,-1.04,28.44,2.40,0.66,0.16
432367,-0.03,-0.01,-1.05,28.48,2.34,0.57,0.02
432472,-0.02,0.00,-1.04,28.48,2.27,0.64,0.06
432576,-0.03,-0.00,-1.05,28.44,2.26,0.90,0.20
432680,-0.03,0.00,-1.04,28.53,2.29,0.87,0.11
432785,-0.03,-0.00,-1.04,28.48,2.44,0.69,0.27
432890,-0.02,-0.01,-1.04,28.39,2.34,0.81,-0.04
432995,-0.03,-0.00,-1.04,28.44,2.31,0.81,0.31
433099,-0.02,-0.00,-1.04,28.34,2.24,0.74,0.01
433204,-0.02,-0.00,-1.04,28.44,2.25,0.75,0.16
433308,-0.03,-0.00,-1.05,28.48,2.38,0.78,0.15
433413,-0.02,-0.00,-1.04,28.39,2.21,0.77,0.05
433518,-0.02,-0.00,-1.04,28.44,2.47,0.79,0.00
433623,-0.03,0.00,-1.05,28.39,2.37,0.83,0.16
433727,-0.03,-0.00,-1.05,28.48,2.34,0.70,0.21
433831,-0.02,-0.00,-1.05,28.39,2.13,0.85,-0.02
433936,-0.02,0.00,-1.03,28.44,2.35,0.76,0.26
434040,-0.02,-0.01,-1.05,28.44,2.50,0.69,0.11
434145,-0.03,-0.00,-1.05,28.34,2.24,0.81,0.13
434250,-0.03,-0.01,-1.04,28.48,2.07,0.76,0.02
434355,-0.02,0.00,-1.05,28.39,2.24,0.74,-0.01
434459,-0.03,-0.00,-1.05,28.39,2.40,0.71,0.17
434564,-0.03,-0.01,-1.04,28.44,2.21,0.74,0.02
434668,-0.03,-0.01,-1.04,28.44,2.40,0.81,0.08
434772,-0.03,-0.01,-1.04,28.44,2.21,0.82,0.16
434878,-0.03,-0.01,-1.04,28.44,2.36,0.87,0.32
434982,-0.02,-0.01,-1.04,28.34,2.38,0.79,0.13
435087,-0.02,-0.01,-1.04,28.44,2.34,0.61,0.15
435191,-0.03,-0.00,-1.05,28.39,2.18,0.94,0.12
435296,-0.02,-0.00,-1.05,28.39,2.17,0.73,-0.03
435400,-0.03,-0.00,-1.04,28.39,2.49,0.62,0.06
