Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
44390,0.03,1.00,0.00,30.37,2.34,0.85,0.05
44494,-0.01,0.99,0.00,30.18,2.31,0.66,0.14
44599,0.05,1.01,0.00,30.27,2.13,0.60,-0.11
44703,0.04,1.01,0.00,30.22,2.26,0.82,0.08
44808,0.01,0.99,0.01,30.27,2.19,0.82,0.09
44913,-0.01,1.00,0.00,30.27,2.32,0.69,0.08
45018,0.04,1.01,0.00,30.27,2.24,0.59,0.11
45122,0.04,1.01,0.00,30.37,2.25,0.81,0.30
45227,0.01,0.99,0.01,30.41,2.44,0.79,0.11
45331,0.01,1.00,0.01,30.32,2.33,0.79,0.21
45435,0.04,1.01,0.00,30.27,2.35,0.66,0.08
45540,0.01,0.99,0.00,30.27,2.37,0.63,0.29
45644,0.02,1.00,0.00,30.18,2.11,0.69,0.24
45749,0.04,1.01,0.00,30.22,2.14,0.61,0.02
45853,0.00,0.99,0.00,30.22,2.30,0.84,0.34
45959,0.01,1.00,0.01,30.27,2.22,0.80,0.09
46063,-0.00,0.98,0.00,30.27,2.25,0.72,0.00
46168,0.04,1.01,0.01,30.27,2.21,0.74,0.18
46272,-0.00,0.99,0.00,30.27,2.17,0.84,0.23
46376,-0.00,0.99,0.00,30.32,2.11,0.87,-0.02
46481,0.01,0.99,-0.00,30.27,2.29,0.63,0.09
46585,-0.01,0.98,-0.00,30.27,2.29,0.86,0.18
46690,0.04,1.01,0.00,30.32,2.37,0.78,0.11
46794,0.01,1.00,0.00,30.22,2.35,0.73,-0.19
46899,0.01,0.99,0.00,30.27,2.48,0.88,0.12
47003,0.03,1.00,0.01,30.27,2.18,0.69,-0.03
47109,-0.00,0.99,0.00,30.32,2.11,0.66,0.11
47213,-0.01,1.00,0.00,30.27,2.18,0.96,0.05
47318,-0.01,0.99,0.00,30.37,2.27,0.83,0.20
47422,0.04,1.00,-0.00,30.32,2.36,0.79,0.12
47526,0.02,1.00,0.00,30.32,2.38,0.82,0.01
47631,0.03,1.00,0.00,30.18,2.31,0.81,-0.02
47735,-0.01,1.00,0.01,30.27,2.31,0.91,0.10
47840,0.03,1.01,0.00,30.32,2.22,0.63,0.01
47944,0.00,0.99,0.00,30.32,2.31,0.74,0.08
48049,0.05,1.01,-0.00,30.41,2.12,0.86,0.25
48154,0.03,1.01,0.00,30.37,2.34,0.77,0.02
48259,-0.00,0.99,0.00,30.37,2.34,0.74,0.12
48363,0.02,1.01,0.01,30.32,2.22,0.62,0.21
48467,-0.00,0.99,0.00,30.22,2.35,0.85,-0.03
48572,0.01,0.99,-0.01,30.27,2.29,0.71,0.16
48676,0.03,0.99,0.00,30.37,2.26,0.77,0.20
48781,0.04,1.01,0.01,30.22,2.23,0.63,0.12
48885,0.04,1.00,0.01,30.37,2.27,0.76,0.08
48990,0.04,1.01,-0.00,30.41,2.34,0.70,0.03
49094,0.03,1.00,0.00,30.32,2.43,0.62,0.20
49199,-0.01,1.00,-0.00,30.37,2.39,0.79,0.11
49304,0.01,1.01,0.00,30.37,2.37,0.73,0.00
49409,0.04,1.01,0.00,30.27,2.28,0.82,0.11
49513,-0.01,0.98,0.00,30.22,2.36,0.85,0.13
49617,0.00,0.99,0.01,30.27,2.18,0.79,0.08
49722,0.00,1.00,-0.00,30.27,2.39,0.67,0.15
49826,0.04,1.01,0.01,30.32,2.27,0.67,0.15
49931,0.02,1.00,-0.00,30.27,2.48,0.73,0.01
50035,-0.00,0.99,0.01,30.27,2.26,0.73,0.15
50140,0.01,1.00,-0.00,30.32,2.24,0.66,-0.01
50244,0.00,0.99,0.00,30.27,2.16,0.63,0.08
50350,0.02,1.00,0.00,30.27,2.14,0.72,0.34
50454,0.05,1.00,0.00,30.22,2.18,0.67,0.17
50558,-0.01,0.99,0.00,30.27,2.18,0.68,0.04
50663,0.00,0.98,0.01,30.37,2.59,0.91,-0.02
50767,0.01,1.00,0.01,30.22,2.21,0.68,0.06
50872,0.02,1.00,-0.00,30.41,2.32,0.74,0.13
50976,0.03,1.00,0.01,30.27,2.55,0.72,0.07
51081,0.05,1.01,0.01,30.27,2.44,0.63,0.19
51185,0.04,1.01,-0.01,30.32,2.31,0.90,0.24
51290,-0.00,0.99,0.00,30.27,2.34,0.56,0.07
51395,-0.01,0.99,0.00,30.27,2.14,0.69,0.09
51500,-0.01,0.99,0.01,30.22,2.33,0.63,0.22
51604,-0.01,0.99,0.00,30.32,2.03,0.74,0.10
51708,0.00,0.99,0.01,30.27,2.35,0.70,0.16
51813,0.01,1.00,0.00,30.27,2.24,0.68,0.05
51917,-0.01,0.99,0.00,30.32,2.09,0.65,0.12
52022,0.02,1.01,0.01,30.32,2.23,0.76,-0.02
52126,-0.00,0.99,-0.01,30.37,2.21,0.79,0.23
52231,0.04,1.01,0.00,30.27,2.27,0.67,0.02
52335,0.02,1.01,0.00,30.27,2.24,0.76,-0.08
52440,0.03,1.01,0.00,30.32,2.30,0.77,0.21
52545,0.00,0.99,0.00,30.22,2.31,0.76,-0.01
52649,-0.01,0.99,0.01,30.27,2.14,0.73,0.13
52754,0.00,0.99,0.01,30.27,2.27,0.66,0.03
52858,0.02,1.01,0.00,30.32,2.34,0.62,0.10
52963,0.03,1.01,-0.00,30.22,2.24,0.73,0.04
53067,0.03,1.00,0.00,30.32,2.43,0.80,0.09
53172,-0.00,1.00,0.01,30.27,2.37,0.74,-0.01
53276,0.04,1.02,-0.00,30.27,2.40,0.65,0.16
53381,0.04,1.02,-0.01,30.32,2.18,0.69,0.05
53485,0.03,1.00,-0.00,30.32,2.27,0.77,-0.05
53591,-0.00,1.00,-0.00,30.27,2.44,0.70,-0.02
53695,0.04,1.01,0.00,30.37,2.19,0.81,0.11
53799,0.01,0.99,-0.00,30.32,2.22,0.84,0.09
53904,-0.00,0.99,-0.01,30.32,2.38,0.78,0.00
54008,-0.00,0.99,-0.01,30.41,2.28,0.69,0.20
54113,0.00,0.99,0.00,30.27,2.28,0.85,0.13
54217,0.03,1.00,0.00,30.37,2.12,0.73,0.10
54322,0.01,0.99,0.00,30.37,2.36,0.73,0.00
54426,0.04,1.01,0.00,30.37,2.11,0.81,0.04
54531,-0.02,0.99,0.01,30.22,2.25,0.74,0.11
54635,-0.01,0.99,-0.00,30.27,2.11,0.73,0.09
54740,0.00,0.99,-0.00,30.37,2.26,0.72,0.11
54845,0.04,1.01,0.00,30.32,2.31,0.60,0.17
54949,0.03,1.01,-0.00,30.32,2.29,0.72,-0.01
55054,0.03,1.00,-0.00,30.27,2.19,0.79,0.15
55158,-0.01,0.99,-0.00,30.27,2.44,0.82,-0.02
55263,0.02,1.00,0.00,30.22,2.55,0.73,0.06
55367,-0.00,0.99,-0.00,30.32,2.15,0.63,0.09
55472,0.04,1.00,0.01,30.27,2.51,0.67,0.05
55576,0.03,1.00,-0.00,30.27,2.34,0.80,0.11
55681,0.02,0.99,-0.00,30.32,2.56,0.78,0.24
55786,0.02,1.00,0.00,30.32,2.35,0.74,0.14
55890,0.00,0.99,-0.00,30.37,2.11,0.76,0.08
55995,0.04,1.00,0.00,30.41,2.16,0.71,0.11
56099,0.03,1.00,-0.00,30.22,2.25,0.70,-0.05
56204,0.04,1.00,0.00,30.27,2.43,0.66,0.27
56308,0.00,0.99,0.01,30.27,2.22,0.68,0.05
56413,0.03,1.01,-0.00,30.37,2.41,0.83,0.11
56517,0.03,1.00,0.01,30.32,2.44,0.51,0.12
56622,0.00,0.99,-0.00,30.22,2.40,0.85,0.05
56726,0.01,1.00,0.00,30.37,2.23,0.86,0.00
56830,-0.00,0.99,-0.00,30.37,2.34,0.71,0.14
56936,0.02,1.00,0.01,30.27,2.38,0.75,0.10
57040,0.02,0.99,0.01,30.32,2.25,0.76,0.02
57145,-0.01,0.99,-0.01,30.32,2.28,0.74,-0.08
57249,0.03,1.01,-0.01,30.37,2.18,0.85,0.05
57354,-0.00,0.99,0.00,30.32,2.23,0.76,0.03
57458,0.04,1.01,0.00,30.32,2.14,0.68,0.12
57563,-0.01,1.00,-0.00,30.27,2.44,0.72,0.19
57667,-0.01,0.99,0.00,30.37,2.13,0.77,0.03
57772,-0.01,0.99,-0.00,30.27,2.27,0.58,-0.12
57876,0.01,1.00,0.00,30.32,2.56,0.67,-0.03
57981,-0.00,0.99,0.01,30.27,2.36,0.63,0.03
58086,-0.00,0.99,0.00,30.27,2.21,0.79,0.02
58190,0.03,1.01,-0.00,30.41,2.34,0.76,0.11
58295,0.01,1.00,0.01,30.27,2.31,0.73,0.09
58399,0.03,1.01,-0.00,30.27,2.32,0.70,0.03
58504,0.05,1.01,0.00,30.37,2.10,0.73,0.18
58608,0.01,0.99,0.00,30.22,2.16,0.71,0.24
58713,0.00,1.00,0.00,30.27,2.21,0.83,0.20
58817,0.04,1.00,0.01,30.37,2.34,0.67,0.01
58921,-0.01,1.00,-0.00,30.41,2.10,0.81,-0.02
59027,0.02,0.99,-0.00,30.37,2.16,0.62,0.09
59131,0.04,1.00,0.00,30.27,2.39,0.75,0.01
59236,0.01,1.00,0.01,30.37,2.12,0.74,0.22
59340,0.01,0.99,0.00,30.32,2.35,0.72,0.12
59445,0.04,1.00,0.00,30.37,2.15,0.68,-0.11
59549,-0.00,0.99,-0.00,30.37,2.18,0.58,0.16
59654,0.04,1.01,0.01,30.41,2.24,0.71,0.01
59758,0.04,1.00,-0.01,30.32,2.08,0.94,0.26
59863,-0.00,0.99,0.00,30.37,2.40,0.79,0.14
59967,0.04,1.01,0.01,30.27,2.13,0.70,0.19
60071,-0.01,0.99,-0.00,30.32,2.47,0.76,0.11
60177,0.01,1.00,0.01,30.32,2.19,0.56,-0.04
60281,0.04,1.00,-0.01,30.27,2.36,0.73,0.03
60386,0.04,1.01,0.00,30.37,2.30,0.67,0.14
60490,0.02,0.99,0.01,30.22,2.15,0.78,0.25
60595,-0.01,0.99,-0.00,30.27,2.14,0.69,0.08
60699,0.04,1.00,-0.00,30.37,2.26,0.66,0.19
60804,-0.00,0.99,-0.00,30.41,2.33,0.70,0.20
60908,0.04,1.01,-0.00,30.32,2.44,0.74,0.09
61012,0.05,1.01,0.00,30.27,2.28,0.87,0.21
61117,-0.01,0.99,-0.00,30.27,2.30,0.71,0.13
61222,0.04,1.01,-0.01,30.32,2.36,0.68,-0.01
61327,0.05,1.00,0.01,30.37,2.31,0.78,0.05
61431,0.05,1.01,0.00,30.37,2.32,0.73,0.11
61536,0.03,1.00,0.01,30.32,2.08,0.69,0.16
61640,0.04,1.00,0.00,30.32,2.28,0.89,0.00
61745,0.01,1.00,0.00,30.32,2.19,0.69,0.18
61849,0.02,1.00,0.00,30.37,2.23,0.63,0.16
61954,0.00,1.00,-0.00,30.32,2.52,0.69,0.02
62058,0.02,1.00,-0.00,30.32,2.22,0.74,0.11
62162,0.01,1.00,-0.00,30.27,2.50,0.81,0.15
62268,-0.00,0.99,0.00,30.32,2.40,0.75,0.12
62372,-0.00,0.99,-0.00,30.22,2.41,0.58,0.12
62477,0.00,0.99,0.00,30.37,2.12,0.65,0.09
62581,0.03,1.02,-0.00,30.27,2.33,0.75,0.18
62686,-0.00,0.99,-0.00,30.32,2.47,0.80,0.11
62790,-0.01,0.99,-0.00,30.32,2.24,0.79,0.19
62895,0.01,1.00,0.01,30.37,2.11,0.56,0.07
62999,-0.00,0.99,0.00,30.32,2.12,0.71,0.07
63104,-0.01,0.99,0.01,30.32,2.20,0.63,0.03
63208,0.00,0.99,-0.00,30.27,2.34,0.79,0.08
63312,-0.01,0.99,0.01,30.27,2.22,0.62,0.06
63418,0.03,1.00,-0.00,30.32,2.27,0.91,-0.09
63522,-0.01,0.99,-0.00,30.27,2.40,0.83,0.00
63627,0.03,1.00,-0.00,30.37,2.19,0.82,0.08
63731,-0.00,0.99,-0.00,30.22,2.06,0.65,0.11
63836,0.04,1.01,-0.00,30.32,2.31,0.60,-0.10
63940,0.03,1.01,0.01,30.37,2.14,0.85,0.11
64045,0.01,0.99,-0.00,30.32,2.26,0.81,-0.02
64149,0.00,0.99,0.00,30.32,2.39,0.81,-0.11
64253,0.01,0.99,-0.00,30.37,2.33,0.63,0.10
64358,0.05,1.00,-0.01,30.37,2.40,0.66,-0.14
64463,-0.01,0.99,-0.00,30.41,2.21,0.62,0.18
64568,0.03,1.00,0.01,30.37,2.11,0.73,0.09
64672,0.01,1.00,0.00,30.32,2.08,0.81,0.10
64777,0.02,0.99,0.01,30.41,2.11,0.63,0.22
64881,-0.01,0.99,0.00,30.37,2.02,0.76,0.32
64986,0.04,1.01,-0.00,30.37,2.24,0.79,-0.01
65090,0.04,1.01,0.02,30.32,2.25,0.67,0.18
65195,-0.00,1.00,-0.00,30.37,2.29,0.65,-0.02
65299,0.05,1.01,0.01,30.37,2.22,0.89,-0.04
65403,0.03,1.01,0.00,30.41,2.36,0.76,-0.13
65509,0.04,1.00,0.00,30.37,2.12,0.84,0.19
65613,-0.00,1.00,-0.00,30.27,2.44,0.85,0.02
65718,-0.00,0.99,-0.00,30.32,2.17,0.76,0.11
65822,0.03,1.01,-0.00,30.27,2.22,0.87,0.47
65927,0.00,0.99,-0.00,30.46,2.21,0.85,0.08
66031,0.03,1.00,0.01,30.32,2.31,0.56,-0.13
66136,-0.00,1.00,0.00,30.37,2.24,0.82,0.02
66240,0.04,1.01,0.00,30.37,2.30,0.75,0.05
66344,0.03,1.01,-0.00,30.37,2.24,0.66,0.04
66449,0.06,0.98,0.00,30.41,2.34,0.75,-0.62
66554,-0.03,0.98,-0.00,30.27,1.73,0.77,0.38
66659,-0.01,0.99,0.00,30.32,2.56,0.87,0.24
66763,0.05,1.00,0.00,30.27,2.54,0.71,0.33
66868,-0.01,0.99,-0.01,30.37,2.39,0.63,0.09
66972,-0.01,1.00,0.01,30.32,2.40,0.67,0.18
67077,0.00,0.99,0.00,30.37,2.53,0.76,0.09
67181,0.00,1.00,0.01,30.32,2.46,0.76,0.04
67286,0.03,1.00,0.01,30.37,2.21,0.61,0.11
67390,-0.01,0.99,0.00,30.32,2.31,0.63,0.11
67494,0.04,1.00,-0.00,30.27,2.11,0.81,0.07
67600,0.04,1.01,0.01,30.32,2.10,0.71,0.05
67704,0.03,1.00,0.00,30.37,2.15,0.75,0.04
67809,0.03,1.00,0.00,30.37,2.26,0.79,0.18
67913,0.03,1.01,0.00,30.32,2.15,0.82,0.15
68018,0.05,1.01,0.01,30.37,2.28,0.78,0.04
68122,0.00,0.99,0.00,30.32,2.33,0.60,0.12
68227,-0.01,0.99,-0.00,30.27,2.31,0.71,0.08
68331,0.01,1.00,0.01,30.32,2.33,0.71,-0.11
68435,0.02,1.01,0.00,30.37,2.43,0.73,0.11
68540,0.03,1.00,-0.00,30.41,2.50,0.60,-0.06
68644,0.03,1.01,-0.01,30.27,2.24,0.66,0.00
68750,-0.00,0.99,0.00,30.37,2.11,0.67,-0.03
68854,0.04,1.01,-0.00,30.41,2.37,0.71,0.04
68959,-0.01,1.00,0.00,30.27,2.35,0.63,0.16
69063,0.02,0.99,-0.00,30.32,2.32,0.75,0.10
69168,-0.01,1.00,0.00,30.37,2.09,0.74,0.15
69272,0.01,0.99,-0.00,30.32,2.11,0.77,0.14
69377,0.01,1.00,0.00,30.37,2.05,0.70,0.02
69481,0.02,1.00,-0.00,30.32,2.46,0.59,0.10
69585,0.01,1.00,0.00,30.37,2.15,0.63,0.01
69690,-0.00,1.00,-0.00,30.32,2.33,0.79,-0.02
69795,-0.00,0.99,0.01,30.37,2.37,0.67,0.12
69900,0.01,1.00,0.00,30.32,2.18,0.77,0.05
70004,0.01,1.00,0.00,30.37,2.35,0.71,0.08
70109,0.03,1.00,0.01,30.37,2.11,0.73,-0.07
70213,0.02,1.01,0.00,30.41,2.32,0.61,0.02
70318,0.03,1.01,0.01,30.27,2.15,0.79,0.19
70422,0.01,1.00,0.01,30.27,2.21,0.69,0.26
70526,0.04,1.01,-0.00,30.32,2.29,0.75,0.23
70631,0.02,1.00,0.00,30.37,2.35,0.79,-0.06
70735,0.03,1.00,0.01,30.37,2.74,0.75,-0.18
70841,-0.00,0.99,-0.00,30.37,2.27,0.82,0.26
70945,-0.01,0.99,-0.00,30.37,2.30,0.75,0.18
71050,0.03,1.01,0.00,30.37,2.19,0.78,0.08
71154,0.02,1.00,0.00,30.32,2.21,0.76,0.20
71259,-0.00,0.99,0.01,30.32,2.31,0.78,0.03
71363,0.04,1.00,0.01,30.37,2.24,0.57,0.11
71468,0.03,1.01,0.01,30.37,2.27,0.67,-0.03
71572,0.03,1.01,0.01,30.37,2.23,0.91,0.00
71676,-0.01,0.99,0.00,30.41,2.21,0.82,0.14
71781,0.04,1.01,-0.00,30.27,2.25,0.85,0.07
71886,0.03,1.00,0.01,30.27,2.24,0.75,0.10
71991,0.02,1.00,0.00,30.41,2.03,0.47,0.10
72095,-0.00,0.98,-0.00,30.37,2.29,0.73,0.15
72200,-0.00,0.99,0.01,30.37,2.18,0.71,0.05
72304,0.04,1.01,-0.01,30.32,2.30,0.71,-0.11
72409,-0.01,1.00,0.01,30.37,2.22,0.75,0.24
72513,-0.00,0.99,0.00,30.32,2.14,0.71,-0.09
72617,0.00,1.00,0.00,30.27,2.13,0.72,0.05
72722,0.05,1.01,0.01,30.37,2.35,0.87,0.08
72826,-0.00,0.98,-0.00,30.32,2.24,0.67,0.06
72931,0.04,1.01,0.01,30.27,2.19,0.61,0.06
73036,0.01,1.00,0.01,30.37,2.36,0.66,0.05
73141,0.00,0.99,-0.00,30.32,2.47,0.85,0.24
73245,0.01,1.00,0.00,30.37,2.27,0.72,0.05
73350,-0.00,0.99,0.00,30.37,2.05,0.66,-0.02
73454,0.00,0.99,0.00,30.32,2.26,0.64,0.15
73559,0.04,1.00,0.00,30.32,2.30,0.76,0.13
73663,0.01,1.00,0.01,30.37,2.32,0.73,0.06
73767,0.00,0.99,0.01,30.37,2.30,0.72,0.00
73872,-0.00,1.00,0.00,30.37,2.22,0.81,0.05
73976,0.03,1.00,0.01,30.32,2.31,0.64,0.05
74081,0.03,1.01,0.01,30.37,2.33,0.63,0.04
74186,-0.01,0.99,-0.00,30.37,2.27,0.92,0.24
74291,-0.01,1.00,-0.00,30.37,2.29,0.66,0.06
74395,-0.01,0.99,-0.00,30.32,2.36,0.69,0.05
74500,0.01,0.99,0.01,30.37,2.22,0.73,-0.13
74604,0.04,1.00,0.00,30.27,2.28,0.68,0.09
74708,0.01,1.00,0.00,30.27,2.16,0.69,0.08
74813,0.01,1.00,0.00,30.41,2.24,0.72,0.05
74917,0.04,1.00,-0.01,30.32,2.45,0.65,0.04
75022,0.04,1.00,-0.00,30.27,2.26,0.75,0.13
75126,0.01,0.99,0.01,30.37,2.27,0.69,0.22
75232,0.05,1.00,0.01,30.37,2.26,0.66,0.05
75336,0.04,1.00,-0.00,30.32,2.17,0.70,0.23
75441,0.04,1.00,0.01,30.27,2.18,0.67,0.09
75545,0.01,0.99,-0.01,30.27,2.20,0.87,0.05
75650,0.01,1.00,0.01,30.41,2.21,0.70,-0.02
75754,0.01,1.00,0.01,30.32,2.38,0.85,0.09
75858,0.02,0.99,-0.00,30.37,2.23,0.58,0.11
75963,0.04,1.01,-0.01,30.37,2.24,0.76,-0.14
76067,0.00,1.00,-0.00,30.32,2.36,0.79,0.07
76172,-0.00,0.99,-0.00,30.37,2.40,0.71,-0.05
76277,0.02,0.99,-0.01,30.37,2.28,0.56,-0.06
76382,-0.01,1.00,0.00,30.41,2.40,0.87,0.27
76486,0.04,1.01,0.00,30.37,2.22,0.85,0.01
76591,-0.00,0.98,-0.00,30.37,2.23,0.70,0.22
76695,0.01,0.99,-0.01,30.37,2.33,0.89,-0.04
76800,-0.01,1.00,0.00,30.41,2.41,0.73,-0.05
76904,0.01,1.00,-0.00,30.27,2.22,0.64,0.08
77008,0.04,1.01,0.00,30.37,2.39,0.63,0.24
77113,-0.01,1.00,0.01,30.46,2.15,0.86,0.02
77217,0.04,1.01,-0.00,30.41,2.38,0.82,0.14
77323,0.02,1.01,-0.00,30.27,2.24,0.69,0.07
77427,0.01,0.99,0.00,30.37,2.21,0.76,0.25
77532,0.03,0.99,0.01,30.32,2.31,0.87,0.18
77636,0.04,1.01,0.01,30.37,2.20,0.63,0.06
77741,0.04,1.01,0.01,30.27,2.21,0.66,0.01
77845,-0.01,0.99,0.01,30.32,2.19,0.91,0.21
77949,-0.01,0.99,-0.00,30.37,2.35,0.74,0.03
78054,0.02,1.00,0.01,30.41,2.26,0.84,0.22
78158,0.03,1.00,-0.00,30.41,2.19,0.84,0.03
78264,-0.00,0.99,0.01,30.27,2.40,0.73,0.07
78368,0.03,1.01,0.01,30.32,2.27,0.89,0.09
78473,0.02,0.98,0.00,30.41,2.14,0.63,0.06
78577,-0.00,1.00,0.01,30.37,2.22,0.68,-0.01
78682,-0.00,0.99,0.01,30.37,2.28,0.76,0.22
78786,0.04,1.01,0.00,30.32,2.31,0.77,0.04
78891,-0.01,1.00,-0.00,30.37,2.25,0.79,0.15
78995,-0.01,1.00,0.01,30.32,2.42,0.77,0.07
79099,-0.00,0.98,-0.01,30.27,2.05,0.76,0.10
79204,0.04,1.00,-0.01,30.37,2.25,0.77,0.10
79309,-0.01,0.99,0.00,30.32,2.15,0.79,0.15
79414,0.02,1.01,-0.01,30.27,2.41,0.86,0.05
79518,0.02,1.01,-0.00,30.27,2.17,0.73,0.04
79623,0.03,1.00,0.01,30.41,2.28,0.82,0.23
79727,0.03,1.01,0.00,30.41,2.27,0.75,0.05
79832,0.00,1.00,-0.00,30.37,2.21,0.87,0.05
79936,0.04,1.01,0.01,30.37,2.20,0.92,0.04
80040,0.04,1.01,0.00,30.41,2.07,0.69,0.15
80145,0.00,1.00,-0.00,30.32,2.48,0.82,0.02
80249,0.02,0.99,0.00,30.37,2.31,0.63,0.02
80354,0.04,1.01,0.01,30.41,2.39,0.75,-0.02
80459,0.03,1.01,0.00,30.32,2.33,0.78,0.12
80564,0.01,1.00,0.01,30.37,2.35,0.56,0.15
80668,0.04,1.00,0.00,30.41,2.35,0.65,0.09
80773,-0.01,0.99,-0.00,30.32,2.23,0.84,0.08
80877,-0.00,0.98,-0.00,30.27,2.27,0.72,0.28
80982,-0.02,0.99,0.01,30.37,2.31,0.55,0.01
81086,0.04,1.01,0.01,30.41,2.26,0.53,0.05
81190,0.01,0.99,0.00,30.46,2.50,0.66,0.05
81295,-0.01,0.99,-0.00,30.27,2.19,0.73,0.04
81399,0.03,1.00,-0.00,30.37,2.27,0.89,0.14
81505,-0.01,1.00,0.00,30.37,2.25,0.82,0.05
81609,-0.00,0.99,0.00,30.37,2.24,0.82,0.31
81714,0.01,1.00,-0.00,30.41,2.34,0.71,0.08
81818,0.02,0.99,0.01,30.41,2.27,0.81,0.05
81923,0.04,1.01,0.00,30.37,2.40,0.54,0.12
82027,0.03,1.01,-0.00,30.41,2.17,0.89,0.06
82131,0.02,0.99,0.01,30.32,2.24,0.81,0.07
82236,0.04,1.01,0.01,30.37,2.21,0.69,0.17
82340,0.04,1.00,0.01,30.32,2.05,0.79,0.02
82445,0.04,1.01,0.00,30.37,2.34,0.63,-0.10
82550,0.04,1.00,-0.00,30.27,2.24,0.78,0.06
82655,-0.01,0.99,-0.01,30.41,2.24,0.76,0.24
82759,0.04,1.01,-0.00,30.37,2.00,0.69,0.10
82864,0.03,1.00,-0.01,30.41,2.44,0.74,0.00
82968,0.04,1.01,-0.00,30.41,2.20,0.82,0.15
83073,-0.01,0.99,0.00,30.37,2.28,0.63,-0.01
83177,0.02,1.01,0.01,30.37,2.35,0.61,0.11
83281,0.01,0.99,0.00,30.41,2.34,0.63,0.11
83386,0.01,1.00,-0.00,30.27,2.27,0.66,-0.04
83490,0.04,1.01,-0.01,30.37,2.32,0.78,0.18
83596,0.04,1.01,0.01,30.32,2.37,0.76,0.18
83700,0.03,1.01,0.00,30.37,2.06,0.61,0.02
83805,0.03,0.99,0.00,30.27,2.46,0.56,0.19
83909,-0.00,0.99,0.00,30.51,2.37,0.72,-0.04
84014,0.03,1.01,-0.00,30.37,2.21,0.55,0.06
84118,-0.01,0.99,0.01,30.37,2.16,0.66,-0.04
84222,0.01,1.00,0.01,30.41,2.11,0.78,0.15
84327,-0.00,0.99,0.01,30.46,2.21,0.65,0.01
84431,0.02,0.99,0.01,30.41,2.32,0.70,-0.01
84536,-0.01,0.99,-0.00,30.37,2.54,0.67,0.05
84641,0.01,1.01,0.00,30.51,2.25,0.87,0.04
84746,0.00,0.99,-0.00,30.41,2.18,0.75,0.11
84850,0.03,1.01,-0.00,30.46,2.18,0.73,0.11
84955,0.04,1.01,0.00,30.37,2.00,0.95,-0.04
85059,0.02,1.00,0.01,30.37,2.18,0.73,-0.02
85164,0.04,1.01,0.01,30.27,2.25,0.75,-0.05
85268,0.00,1.00,0.01,30.41,2.18,0.74,0.18
85372,-0.01,0.99,0.00,30.27,2.22,0.77,0.03
85477,0.02,1.00,0.00,30.27,2.10,0.97,0.11
85581,0.04,1.00,0.00,30.37,2.22,0.69,-0.01
85686,0.04,1.01,0.01,30.32,2.33,0.52,0.16
85791,0.02,0.99,0.01,30.37,2.09,0.86,0.30
85896,0.01,1.00,0.00,30.41,2.21,0.73,0.01
86000,0.03,1.00,0.00,30.37,2.12,0.73,0.19
86105,0.00,0.99,-0.00,30.37,2.17,0.70,0.20
86209,-0.01,0.99,0.00,30.32,2.26,0.77,0.12
86313,-0.01,0.99,-0.00,30.37,2.29,0.86,0.08
86418,0.02,1.00,-0.01,30.41,2.34,0.93,0.02
86522,0.02,1.00,0.01,30.37,2.32,0.70,0.04
86627,0.05,1.00,0.00,30.41,2.27,0.85,0.38
86731,0.04,1.01,0.01,30.37,2.11,0.60,0.12
86837,0.04,1.01,0.01,30.32,2.50,0.82,0.16
86941,-0.01,0.99,0.00,30.37,2.28,0.92,0.03
87046,-0.00,1.00,-0.01,30.41,2.41,0.55,0.08
87150,0.03,1.00,0.01,30.32,2.45,0.73,-0.17
87255,-0.01,0.99,-0.00,30.37,2.31,0.82,0.11
87359,-0.01,0.99,0.01,30.37,2.17,0.77,0.17
87463,-0.00,0.99,0.01,30.41,2.15,0.57,0.21
87568,0.04,1.00,-0.00,30.46,2.22,0.70,0.15
87672,-0.00,0.99,0.00,30.41,2.23,0.92,0.03
87777,0.02,1.00,0.01,30.32,2.24,0.75,0.17
87882,-0.01,0.99,-0.01,30.46,1.98,0.66,0.05
87987,0.00,0.99,-0.00,30.37,2.08,0.60,0.12
88091,0.01,1.00,-0.00,30.37,2.24,0.88,0.09
88196,0.04,1.00,-0.00,30.41,2.28,0.59,-0.01
88300,0.04,1.00,0.00,30.46,2.29,0.66,0.01
88404,0.02,1.00,-0.00,30.37,2.33,0.75,0.06
88509,0.01,0.99,0.00,30.32,2.21,0.68,0.00
88613,0.04,1.01,0.00,30.32,2.25,0.83,0.08
88718,0.04,1.00,-0.01,30.46,2.34,0.82,0.18
88822,0.04,1.01,-0.00,30.37,2.33,0.57,0.09
88927,-0.00,0.99,-0.00,30.41,2.21,0.72,0.06
89032,-0.01,0.99,-0.00,30.46,2.46,0.89,0.08
89137,0.00,0.99,-0.01,30.41,2.35,0.99,-0.01
89241,0.03,1.00,-0.01,30.37,2.35,0.78,0.06
89346,0.04,1.00,0.01,30.37,2.37,0.88,-0.05
89450,-0.00,0.98,-0.01,30.41,2.16,0.56,0.01
89554,0.03,1.01,0.01,30.37,2.35,0.66,0.08
89659,0.04,1.01,0.01,30.41,2.45,0.54,0.09
89763,0.00,1.00,0.00,30.37,2.34,0.73,0.11
89868,-0.01,0.99,-0.00,30.37,2.47,0.62,0.01
89973,-0.00,0.99,0.01,30.32,2.31,0.78,0.15
90078,0.03,1.00,-0.00,30.46,2.27,0.71,0.18
