Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
172398,1.02,0.01,-0.02,29.71,2.24,0.81,-0.02
172503,1.01,-0.00,-0.02,29.80,2.17,0.82,0.21
172607,1.03,0.01,-0.01,29.80,2.37,0.68,0.15
172712,1.03,0.01,-0.01,29.75,2.21,0.63,0.04
172817,1.01,0.00,-0.02,29.75,2.29,0.74,0.13
172921,1.05,0.01,-0.01,29.75,2.31,0.84,0.08
173026,1.03,0.00,-0.01,29.71,2.34,0.80,-0.06
173130,1.04,0.00,-0.01,29.71,2.08,0.95,0.01
173235,1.02,0.01,-0.00,29.71,2.19,0.63,0.20
173340,1.02,0.01,-0.01,29.71,2.34,0.82,0.08
173445,1.02,0.01,-0.01,29.66,2.18,0.99,0.05
173549,1.01,-0.00,-0.01,29.75,2.31,0.89,0.01
173654,1.03,0.00,-0.01,29.80,2.36,0.66,0.16
173758,1.02,0.00,-0.01,29.71,2.18,0.83,0.07
173862,1.03,0.01,-0.01,29.75,2.40,0.79,0.23
173967,1.01,-0.00,-0.02,29.66,2.16,0.55,0.03
174072,1.03,0.01,-0.02,29.75,2.34,0.82,0.10
174177,1.05,0.01,-0.01,29.71,2.25,0.77,0.02
174281,1.03,0.01,-0.03,29.71,2.27,0.60,0.00
174386,1.04,0.01,-0.01,29.71,2.11,0.76,0.33
174490,1.03,0.00,-0.01,29.71,2.41,0.76,0.11
174595,1.02,0.01,-0.01,29.75,2.13,0.69,0.09
174699,1.03,0.01,-0.01,29.71,2.06,0.80,0.07
174804,1.04,0.01,-0.01,29.75,2.24,0.67,0.15
174909,1.00,-0.00,-0.02,29.75,2.18,0.70,0.07
175013,1.02,0.01,-0.02,29.71,2.40,0.73,0.02
175118,1.03,-0.00,-0.02,29.71,2.30,0.71,0.27
175222,1.04,0.01,-0.01,29.75,2.15,0.58,0.07
175327,1.03,0.02,-0.01,29.66,2.21,0.66,0.23
175431,1.02,-0.00,-0.01,29.71,2.24,0.90,0.07
175537,1.02,0.01,-0.02,29.80,2.15,0.67,0.16
175641,1.01,-0.00,-0.02,29.71,2.21,0.90,-0.06
175746,1.02,0.01,-0.02,29.66,2.25,0.67,-0.02
175850,1.00,-0.00,-0.02,29.80,2.34,0.83,-0.06
175954,1.03,0.00,-0.01,29.71,2.25,0.66,0.18
176059,1.01,-0.00,-0.02,29.71,2.40,0.68,-0.03
176163,1.04,0.01,-0.02,29.75,2.35,0.68,0.07
176269,1.03,0.01,-0.02,29.75,2.53,0.71,0.22
176373,1.04,0.01,-0.01,29.71,2.22,0.62,-0.02
176478,1.01,0.01,-0.02,29.71,2.32,0.82,0.13
176582,1.03,0.01,-0.02,29.71,2.18,0.85,0.30
176687,1.02,-0.01,-0.02,29.75,2.19,0.76,0.17
176791,1.01,0.00,-0.02,29.75,2.20,0.66,0.04
176897,1.02,0.01,-0.01,29.75,2.33,0.92,0.08
177001,1.02,0.00,-0.02,29.71,2.05,0.65,0.05
177105,1.01,-0.01,-0.01,29.80,2.12,0.78,0.15
177210,1.00,0.00,-0.01,29.61,2.58,0.67,0.22
177314,1.05,0.01,-0.02,29.66,2.40,0.69,0.02
177419,1.03,0.01,-0.01,29.66,2.42,0.67,0.16
177523,1.01,0.00,-0.02,29.75,2.46,0.66,-0.05
177629,1.00,-0.00,-0.01,29.61,2.43,0.89,-0.04
177733,1.03,0.00,-0.01,29.71,2.21,0.64,0.11
177838,1.01,-0.00,-0.02,29.71,2.18,0.84,0.08
177942,1.02,-0.01,-0.02,29.71,2.25,0.66,0.25
178046,1.02,0.00,-0.02,29.75,2.31,0.85,0.27
178151,1.01,0.01,-0.02,29.66,2.27,0.70,0.24
178255,1.04,0.01,-0.01,29.80,2.27,0.73,-0.02
178361,1.03,0.00,-0.01,29.71,2.24,0.79,0.12
178465,1.03,0.01,-0.02,29.71,2.28,0.57,0.07
178570,1.00,-0.00,-0.01,29.66,2.40,1.02,0.05
178674,1.02,0.02,-0.01,29.75,2.35,0.72,0.05
178779,1.00,0.00,-0.01,29.66,2.34,0.59,0.01
178883,1.00,-0.00,-0.01,29.80,2.15,0.66,0.18
178988,1.03,0.01,-0.01,29.80,1.99,0.75,0.10
179093,1.01,0.00,-0.03,29.71,2.37,0.67,0.05
179197,1.01,0.00,-0.01,29.80,2.11,0.73,0.12
179302,1.03,0.01,-0.01,29.71,2.10,0.68,0.18
179406,1.04,-0.00,-0.02,29.66,2.20,0.77,0.05
179511,1.04,0.01,-0.01,29.75,2.40,0.84,0.11
179615,1.00,0.00,-0.01,29.75,2.43,0.68,0.05
179720,1.05,0.01,-0.02,29.71,2.17,0.63,0.11
179825,1.02,-0.00,-0.01,29.71,2.42,0.53,0.24
179930,1.03,0.01,-0.00,29.71,2.34,0.78,0.07
180034,1.04,0.01,-0.02,29.66,2.30,0.89,0.23
180139,1.03,0.00,-0.01,29.75,2.24,0.79,0.18
180243,1.04,0.01,-0.02,29.75,2.40,0.76,0.18
180347,1.00,-0.00,-0.02,29.71,2.33,0.89,0.04
180452,1.01,-0.00,-0.01,29.71,2.42,0.84,0.21
180557,1.05,0.01,-0.02,29.71,2.25,0.74,0.13
180662,1.02,0.01,-0.01,29.71,2.34,0.73,0.15
180766,1.05,0.02,-0.02,29.75,2.34,1.00,0.05
180871,1.03,0.00,-0.02,29.71,2.11,0.78,0.16
180975,1.03,0.00,-0.03,29.71,2.24,0.82,0.03
181080,1.02,-0.00,-0.02,29.71,2.34,0.55,0.12
181185,1.02,0.01,-0.02,29.66,2.27,0.63,0.06
181289,1.01,-0.01,-0.01,29.75,2.18,0.66,0.08
181394,1.00,-0.00,-0.01,29.71,2.39,0.62,0.24
181498,1.05,0.01,-0.02,29.80,2.39,0.82,0.05
181603,1.04,0.01,-0.01,29.71,2.48,0.73,0.16
181707,1.04,0.01,-0.03,29.75,2.40,0.82,0.22
181812,1.02,0.01,-0.02,29.71,2.15,0.71,0.18
181917,1.04,0.00,-0.02,29.71,2.24,0.77,0.07
182022,1.03,0.01,-0.01,29.61,2.28,0.81,0.21
182126,1.02,0.00,-0.01,29.75,2.31,0.82,0.03
182231,1.01,0.01,-0.02,29.66,2.34,0.76,0.09
182335,1.03,0.00,-0.01,29.75,2.31,0.76,0.21
182439,1.01,0.00,-0.02,29.75,2.29,0.79,0.11
182544,1.04,0.01,-0.00,29.80,2.44,0.74,0.18
182649,1.05,0.01,-0.01,29.66,2.28,0.99,0.18
182754,1.04,0.01,-0.02,29.75,2.24,0.77,0.13
182858,1.01,0.00,-0.01,29.80,2.28,0.76,0.03
182963,1.02,0.01,-0.02,29.71,2.24,0.92,0.18
183067,1.02,0.00,-0.02,29.80,2.30,0.80,0.13
183172,1.00,-0.01,-0.02,29.75,2.27,0.70,-0.01
183276,1.03,0.01,-0.01,29.85,2.38,0.82,0.19
183382,1.00,-0.01,-0.01,29.71,2.34,0.85,0.15
183486,1.04,0.01,-0.01,29.80,2.11,0.73,0.05
183590,1.00,-0.00,-0.02,29.66,2.28,0.72,0.18
183695,1.01,0.01,-0.01,29.75,2.31,0.70,0.20
183799,1.02,0.00,-0.01,29.75,2.30,0.60,0.12
183904,1.02,-0.00,-0.02,29.80,2.16,0.79,0.07
184008,1.02,0.00,-0.01,29.71,2.27,0.95,0.18
184114,1.02,0.01,-0.01,29.71,2.22,0.73,0.03
184218,1.04,0.02,-0.01,29.75,2.31,0.75,0.16
184323,1.03,0.01,-0.01,29.75,2.07,0.67,-0.02
184427,1.03,0.01,-0.01,29.85,2.38,0.62,0.20
184531,1.01,-0.00,-0.02,29.71,2.22,0.66,0.11
184636,1.02,-0.00,-0.00,29.71,2.20,0.56,-0.11
184741,1.03,0.01,-0.01,29.66,2.11,0.92,0.05
184846,1.03,0.01,-0.02,29.75,2.12,0.57,0.16
184950,1.01,-0.00,-0.02,29.80,2.18,0.74,0.15
185055,1.04,0.01,-0.02,29.71,2.27,0.54,0.08
185159,1.01,0.00,-0.02,29.80,2.27,0.75,0.00
185264,1.03,0.01,-0.01,29.80,2.37,0.93,0.04
185368,1.04,0.02,-0.02,29.85,2.24,0.50,0.02
185474,1.01,-0.00,-0.01,29.75,2.40,0.75,0.09
185578,1.01,-0.00,-0.02,29.75,2.35,0.57,0.01
185682,1.00,0.00,-0.01,29.75,2.30,0.69,0.24
185787,1.00,-0.00,-0.01,29.80,2.37,0.72,-0.02
185891,1.01,0.00,-0.01,29.80,2.31,0.98,0.15
185996,1.03,0.00,-0.02,29.71,2.30,0.75,0.05
186100,1.01,0.00,-0.02,29.75,2.25,0.64,0.09
186205,1.01,0.00,-0.02,29.66,2.26,0.77,0.12
186310,1.01,0.00,-0.02,29.75,2.44,0.86,0.06
186415,1.01,0.00,-0.01,29.71,2.53,0.84,0.20
186519,1.03,0.01,-0.01,29.71,2.11,0.79,0.16
186624,1.03,0.00,-0.02,29.75,2.40,0.77,0.25
186728,1.03,0.01,-0.02,29.75,2.33,0.77,0.13
186832,1.03,0.00,-0.02,29.85,2.36,0.85,0.18
186938,1.01,0.00,-0.01,29.71,2.35,0.56,0.12
187042,1.02,0.00,-0.02,29.80,2.31,0.65,0.02
187147,1.01,0.00,-0.02,29.80,2.38,0.72,-0.01
187251,1.04,0.01,-0.02,29.71,2.11,0.73,0.09
187356,1.01,-0.00,-0.01,29.71,2.39,0.75,0.16
187460,1.01,-0.00,-0.01,29.85,2.21,0.73,0.25
187565,1.00,-0.00,-0.02,29.75,2.22,0.54,0.19
187670,1.04,0.01,-0.01,29.80,2.16,0.88,0.14
187774,1.04,0.01,-0.02,29.80,2.16,0.44,0.05
187879,1.02,0.00,-0.02,29.75,2.40,0.92,0.09
187983,1.02,0.00,-0.02,29.66,2.36,0.54,-0.01
188088,1.01,-0.00,-0.02,29.85,2.20,0.90,0.24
188192,1.04,0.01,-0.02,29.71,2.36,0.72,-0.06
188297,1.04,0.01,-0.00,29.61,2.36,0.79,0.13
188402,1.02,0.01,-0.01,29.75,2.34,0.98,0.16
188507,1.02,0.00,-0.01,29.80,2.22,0.76,0.00
188611,1.03,0.00,-0.01,29.71,2.44,0.63,0.18
188716,1.04,0.01,-0.01,29.80,2.31,0.60,0.15
188820,1.00,-0.00,-0.01,29.75,2.22,0.72,0.06
188924,1.00,-0.00,-0.01,29.85,2.27,0.72,-0.11
189029,1.02,0.01,-0.01,29.71,2.29,0.85,0.24
189134,1.04,0.00,-0.01,29.80,2.20,0.83,0.25
189239,1.02,0.01,-0.01,29.61,2.17,0.69,0.11
189343,1.04,0.01,-0.02,29.75,2.25,0.68,0.18
189448,1.00,-0.00,-0.01,29.80,2.48,0.63,0.18
189552,1.01,0.00,-0.02,29.80,2.34,0.76,-0.01
189657,1.04,0.01,-0.01,29.75,2.49,0.65,0.15
189761,1.02,0.00,-0.02,29.75,2.11,0.66,0.15
189867,1.02,-0.00,-0.02,29.75,2.25,1.00,0.01
189971,1.04,0.01,-0.02,29.71,2.24,0.67,0.24
190075,1.03,0.00,-0.01,29.71,2.52,0.75,0.07
190180,1.04,0.01,-0.02,29.75,2.39,0.72,-0.18
190284,1.01,0.01,-0.03,29.75,2.19,0.82,0.21
190389,1.03,0.00,-0.01,29.80,2.13,0.89,0.05
190493,1.01,0.00,-0.02,29.71,2.37,0.65,-0.16
190599,1.02,0.00,-0.02,29.66,2.27,0.63,0.07
190703,1.01,-0.00,-0.02,29.75,2.35,0.71,0.07
190808,1.01,-0.00,-0.02,29.85,2.26,0.85,0.09
190912,1.04,0.01,-0.01,29.80,2.17,0.61,0.15
191016,1.00,-0.00,-0.01,29.80,2.33,0.79,0.05
191121,0.99,0.00,-0.00,29.80,2.32,0.79,0.05
191225,1.04,0.01,-0.02,29.85,2.40,0.60,0.06
191331,1.02,-0.00,-0.02,29.75,2.27,0.69,0.27
191435,1.04,0.01,-0.01,29.80,2.37,0.77,0.00
191540,1.01,-0.01,-0.02,29.80,2.47,0.81,0.15
191644,1.02,0.01,-0.02,29.75,2.18,0.90,0.07
191749,1.00,-0.01,-0.01,29.80,2.28,0.69,0.21
191853,1.01,-0.00,-0.01,29.71,2.18,0.79,0.19
191958,1.01,0.00,-0.02,29.85,2.32,0.92,0.03
192063,1.03,0.01,-0.01,29.75,2.61,0.81,0.05
192167,1.01,0.00,-0.01,29.75,2.23,0.76,0.07
192272,0.99,-0.00,-0.01,29.80,2.00,0.78,0.11
192376,1.00,-0.00,-0.02,29.75,2.16,1.22,0.23
192481,1.02,-0.00,-0.01,29.85,2.26,0.70,0.04
192585,1.00,-0.00,-0.02,29.75,2.25,0.94,0.06
192690,1.01,0.01,-0.01,29.71,2.21,0.59,-0.01
192795,1.05,0.02,-0.00,29.71,2.24,0.50,0.03
192900,1.02,0.00,-0.02,29.75,2.31,0.84,0.19
193004,1.00,-0.00,-0.01,29.85,2.30,0.69,0.14
193108,1.00,0.00,-0.01,29.80,2.31,0.56,0.11
193213,1.03,-0.01,-0.01,29.80,2.33,0.60,0.05
193317,1.03,0.01,-0.04,29.71,2.32,0.89,0.27
193422,1.01,0.00,-0.03,29.75,2.40,0.63,0.10
193527,1.01,0.01,-0.02,29.85,2.24,0.81,0.12
193632,1.04,0.01,-0.01,29.71,2.37,0.72,0.11
193736,1.04,0.01,-0.03,29.71,2.11,0.55,0.07
193841,1.03,0.01,-0.02,29.85,2.27,0.53,0.06
193945,1.02,0.00,-0.01,29.85,2.24,0.82,0.07
194050,1.05,0.01,-0.02,29.80,2.24,0.88,0.15
194155,1.04,0.01,-0.01,29.75,2.15,0.69,0.04
194259,1.01,0.00,-0.01,29.85,2.49,0.72,0.09
194364,1.04,0.01,-0.02,29.75,2.27,0.79,0.09
194468,1.05,0.01,-0.01,29.80,2.16,0.71,0.03
194573,1.01,0.00,-0.00,29.71,2.36,0.68,0.31
194677,1.03,0.01,-0.01,29.80,2.28,0.60,0.09
194782,1.03,-0.00,-0.02,29.75,2.34,0.98,0.21
194887,1.03,0.01,-0.01,29.80,2.30,0.79,0.19
194992,1.03,0.01,-0.01,29.89,2.15,0.75,0.16
195096,1.02,-0.00,-0.02,29.71,2.13,0.69,0.18
195201,1.03,0.01,-0.00,29.75,2.14,0.80,0.13
195305,1.04,0.01,-0.01,29.85,2.27,0.69,0.04
195409,1.01,-0.00,-0.01,29.80,2.39,0.58,0.09
195514,1.03,0.01,-0.02,29.80,2.36,0.63,0.08
195619,1.01,-0.00,-0.02,29.71,2.32,0.68,0.18
195724,1.03,-0.00,-0.01,29.75,2.38,0.82,0.21
195828,1.03,0.00,-0.00,29.75,2.37,0.74,0.12
195933,1.02,-0.00,-0.01,29.71,2.21,0.62,-0.11
196037,1.01,0.01,-0.01,29.80,2.27,0.69,0.21
196142,1.01,0.00,-0.01,29.85,2.23,0.87,0.24
196246,1.01,-0.00,-0.01,29.75,2.27,0.81,0.05
196352,1.02,0.01,-0.01,29.75,2.23,0.75,0.07
196456,1.03,0.00,-0.02,29.80,2.29,0.58,-0.04
196560,1.04,0.02,-0.01,29.71,2.24,0.75,0.09
196665,1.00,0.00,-0.02,29.71,2.44,0.75,0.29
196769,1.00,-0.00,-0.01,29.85,2.21,0.72,0.17
196874,1.04,0.00,-0.02,29.80,2.47,0.66,0.05
196978,1.03,0.01,-0.01,29.80,2.17,0.75,0.08
197084,1.02,0.00,-0.01,29.66,2.08,0.75,0.02
197188,1.04,0.01,-0.01,29.75,2.10,0.55,0.01
197293,1.03,0.00,-0.02,29.80,2.10,0.76,0.18
197397,1.01,-0.00,-0.01,29.71,2.18,0.69,0.03
197501,1.04,0.01,-0.01,29.80,2.24,0.69,0.05
197606,1.02,0.00,-0.01,29.85,2.21,0.66,0.06
197710,1.04,0.01,-0.02,29.80,2.24,0.82,0.20
197816,1.03,-0.00,-0.01,29.80,2.20,0.73,0.21
197920,1.00,0.00,-0.01,29.71,2.27,0.55,-0.01
198025,1.03,0.01,-0.01,29.75,2.35,0.63,0.11
198129,1.03,0.01,-0.02,29.75,2.34,0.65,0.21
198234,1.04,0.01,-0.02,29.80,2.36,0.73,0.14
198338,1.02,0.01,-0.01,29.75,2.24,0.69,-0.03
198444,1.01,0.01,-0.01,29.66,2.20,0.76,0.10
198548,1.03,0.00,-0.01,29.71,2.19,0.95,-0.09
198652,1.00,0.00,-0.02,29.85,2.37,0.66,0.02
198757,1.03,0.01,-0.01,29.66,2.18,0.73,0.31
198861,1.00,-0.00,-0.02,29.80,2.27,0.81,0.18
198966,1.00,-0.00,-0.01,29.71,2.29,0.95,-0.02
199070,1.03,0.01,-0.02,29.85,2.20,0.91,0.01
199176,1.01,-0.01,-0.01,29.75,2.43,0.81,0.11
199280,1.03,0.01,-0.01,29.75,2.24,0.70,0.08
199385,1.04,0.02,-0.01,29.80,2.34,0.85,0.05
199489,1.04,0.00,-0.01,29.71,2.34,0.68,0.20
199593,1.04,0.01,-0.02,29.66,2.45,0.68,0.05
199698,1.01,0.00,-0.01,29.75,2.34,0.69,0.06
199802,1.00,-0.01,-0.01,29.75,2.05,0.66,0.20
199908,1.04,0.01,-0.01,29.66,2.10,0.83,0.00
200012,1.00,-0.00,-0.00,29.71,2.31,0.92,0.18
200117,1.00,-0.01,-0.02,29.80,2.27,0.64,0.13
200221,1.01,0.00,-0.01,29.75,2.36,0.82,0.14
200326,1.01,0.00,-0.02,29.66,2.31,0.57,-0.05
200430,1.03,-0.00,-0.02,29.80,2.25,0.85,0.11
200535,1.03,0.00,-0.01,29.80,2.22,0.65,0.17
200640,1.04,0.02,-0.02,29.75,2.31,0.63,0.10
200744,1.04,0.01,-0.02,29.85,2.24,0.55,0.15
200849,1.03,-0.00,-0.02,29.71,2.37,0.76,0.14
200953,1.03,0.00,-0.01,29.71,2.24,0.82,-0.12
201058,1.02,0.01,-0.01,29.80,2.31,0.68,-0.11
201162,1.04,0.01,-0.02,29.85,2.16,0.80,0.18
201267,1.00,-0.00,-0.02,29.80,2.28,0.79,0.14
201372,1.00,0.00,-0.01,29.80,2.27,0.40,-0.16
201477,1.01,-0.00,-0.01,29.85,2.20,0.77,0.09
201581,1.04,0.01,-0.01,29.66,2.39,0.80,0.15
201686,1.04,0.01,-0.01,29.80,2.44,0.99,0.21
201790,1.00,0.00,-0.02,29.80,2.18,0.24,0.06
201894,1.02,0.01,-0.02,29.75,2.18,0.77,0.08
201999,1.03,0.01,-0.02,29.75,2.31,0.66,0.13
202104,1.04,0.01,-0.01,29.71,2.17,0.85,0.04
202209,1.04,0.01,-0.01,29.71,2.33,0.72,-0.11
202313,1.02,-0.00,-0.01,29.75,2.07,0.57,0.05
202418,1.02,-0.00,-0.02,29.66,2.24,0.66,0.21
202522,1.01,-0.00,-0.02,29.71,2.26,0.69,-0.11
202627,1.04,0.01,-0.02,29.75,2.22,0.69,0.04
202732,1.03,0.01,-0.01,29.85,2.34,0.55,0.20
202836,1.03,0.00,-0.01,29.75,2.18,0.69,0.19
202941,1.04,0.01,-0.01,29.71,2.32,0.88,-0.04
203045,1.02,-0.00,-0.02,29.71,2.19,0.71,-0.01
203150,1.02,-0.00,-0.02,29.75,2.15,0.87,0.05
203254,1.03,0.01,-0.02,29.85,2.25,0.64,-0.02
203359,1.04,0.01,-0.02,29.71,2.36,0.82,0.37
203464,1.01,0.00,-0.02,29.80,2.21,0.78,0.16
203569,1.04,0.01,-0.01,29.71,2.27,0.75,0.12
203673,1.01,0.00,-0.01,29.71,2.20,0.69,0.14
203778,1.02,-0.01,-0.02,29.66,2.36,0.72,0.07
203882,1.01,0.00,-0.02,29.80,2.44,0.76,0.27
203986,1.04,0.02,-0.02,29.71,2.37,0.67,0.08
204091,1.00,0.00,-0.02,29.71,2.24,0.98,0.08
204196,1.01,0.00,-0.01,29.66,2.27,0.73,0.20
204301,1.04,0.00,-0.02,29.75,2.18,0.74,0.20
204405,1.03,0.01,-0.01,29.71,2.27,0.79,0.12
204510,1.02,0.01,-0.02,29.80,2.21,0.50,0.14
204614,1.00,0.01,-0.02,29.89,2.27,0.86,0.10
204719,1.04,-0.00,-0.02,29.75,2.27,0.57,0.05
204824,1.02,0.01,-0.02,29.75,2.26,0.81,0.08
204929,1.04,0.01,-0.01,29.80,2.21,0.98,0.09
205033,1.01,-0.00,-0.02,29.71,2.38,0.87,0.27
205137,1.01,-0.00,-0.01,29.75,2.40,0.66,0.21
205242,1.04,0.01,-0.02,29.75,2.34,0.60,0.15
205346,1.01,0.00,-0.01,29.80,2.32,0.80,0.20
205451,1.01,0.00,-0.01,29.80,2.35,0.63,0.09
205555,1.02,0.00,-0.02,29.80,2.35,0.81,-0.03
205661,1.03,0.00,-0.01,29.75,2.21,0.68,0.05
205765,1.03,0.00,-0.02,29.75,2.42,0.49,0.14
205870,1.03,0.01,-0.01,29.75,2.18,0.75,0.12
205974,1.02,0.00,-0.01,29.71,2.24,0.75,0.21
206078,1.01,0.00,-0.02,29.80,2.26,0.73,0.06
206183,1.01,-0.00,-0.02,29.71,2.18,0.64,0.02
206288,1.02,-0.00,-0.02,29.66,2.34,0.52,0.20
206393,1.03,0.00,-0.01,29.75,2.14,0.77,-0.05
206497,1.04,0.01,-0.01,29.80,2.13,0.67,0.06
206602,1.03,0.01,-0.01,29.71,2.02,0.79,0.12
206706,1.01,-0.01,-0.01,29.80,2.23,0.73,0.10
206811,1.02,0.01,-0.02,29.85,2.17,0.78,0.07
206915,1.05,0.01,-0.02,29.75,2.38,0.66,-0.07
207021,1.04,0.01,-0.01,29.80,2.25,0.69,0.10
207125,1.02,-0.00,-0.00,29.71,2.31,1.19,0.24
207229,1.04,0.01,-0.01,29.71,2.21,0.73,0.18
207334,1.02,0.01,-0.01,29.80,2.43,0.51,0.09
207438,1.02,-0.00,-0.01,29.75,2.22,0.76,0.03
207543,1.04,0.01,-0.01,29.71,2.14,0.66,0.01
207647,1.03,0.01,-0.01,29.71,2.24,0.73,0.20
207753,1.03,0.01,-0.01,29.80,2.31,0.73,0.22
207857,1.01,0.00,-0.01,29.80,2.28,0.69,0.11
207962,1.00,-0.01,-0.02,29.75,2.33,0.81,0.30
208066,1.04,0.01,-0.03,29.75,2.34,0.56,-0.01
208171,1.04,0.01,-0.02,29.80,2.31,0.71,0.17
208275,1.02,-0.00,-0.02,29.71,2.37,0.83,-0.05
208379,1.03,0.01,-0.02,29.75,2.12,0.83,0.18
208485,1.03,0.00,-0.02,29.75,2.28,0.92,0.18
208589,1.03,0.01,-0.02,29.66,2.11,0.78,0.08
208694,1.01,-0.00,-0.02,29.80,2.30,0.84,0.07
208798,1.01,0.00,-0.01,29.71,2.34,0.61,0.02
208903,1.03,0.01,-0.01,29.75,2.37,0.82,0.10
209007,1.02,0.01,-0.02,29.66,2.37,0.71,0.27
209112,1.01,0.00,-0.01,29.80,2.30,0.81,0.11
209217,1.01,0.00,-0.02,29.71,2.23,0.78,0.22
209321,1.01,0.00,-0.02,29.80,2.21,0.56,0.12
209426,1.02,0.01,-0.02,29.66,2.36,0.63,0.10
209530,1.01,0.00,-0.02,29.85,2.34,0.71,0.04
209635,1.02,0.01,-0.01,29.75,2.19,0.61,0.13
209739,1.02,-0.00,-0.01,29.71,2.37,0.71,0.14
209845,1.01,0.00,-0.01,29.80,2.19,0.71,0.22
209949,1.04,0.01,-0.01,29.80,2.48,0.81,0.01
210054,1.04,0.01,-0.01,29.75,2.24,0.95,0.11
210158,1.03,0.01,-0.02,29.75,2.26,0.74,-0.04
210263,1.04,0.01,-0.02,29.80,2.50,0.67,0.07
210367,1.04,0.01,-0.02,29.71,2.19,0.71,0.21
210471,1.01,-0.00,-0.01,29.75,2.32,0.58,0.05
210577,1.03,0.01,-0.02,29.75,2.09,0.60,0.03
210681,1.03,0.01,-0.03,29.75,2.32,0.76,-0.01
210786,1.00,-0.00,-0.01,29.80,2.31,0.65,0.15
210890,1.01,-0.00,-0.03,29.71,2.31,0.56,0.05
210995,1.02,0.01,-0.01,29.85,2.34,0.75,0.07
211099,1.01,0.00,-0.01,29.75,2.37,0.74,0.09
211204,1.04,0.01,-0.02,29.75,2.37,0.93,0.27
211309,1.02,-0.00,-0.02,29.80,2.19,0.58,0.06
211414,1.02,0.00,-0.02,29.71,2.22,0.76,0.03
211518,1.01,0.00,-0.02,29.71,2.22,0.77,0.01
211622,1.03,0.01,-0.02,29.75,2.20,0.91,0.11
211727,1.01,-0.00,-0.01,29.75,2.38,0.79,0.17
211831,1.02,0.00,-0.02,29.80,2.22,0.56,0.00
211936,1.01,-0.00,-0.02,29.75,2.37,0.76,0.26
212041,1.04,0.01,-0.01,29.80,2.14,0.60,-0.08
212146,1.03,0.00,-0.01,29.71,2.49,0.72,0.10
212250,1.03,0.02,-0.02,29.71,2.17,0.81,-0.02
212355,1.03,0.01,-0.02,29.80,2.36,0.77,0.05
212459,1.01,-0.00,-0.01,29.71,2.40,0.85,0.12
212563,1.03,0.00,-0.01,29.66,2.50,0.53,0.31
212668,1.03,0.00,-0.02,29.66,2.38,0.64,0.07
212773,1.05,0.02,-0.01,29.66,2.10,0.77,-0.01
212878,1.03,0.00,-0.02,29.80,2.08,0.69,0.03
212982,1.00,-0.01,-0.01,29.80,2.31,0.65,0.18
213087,1.02,-0.00,-0.01,29.75,2.21,0.85,0.02
213191,1.03,0.01,-0.01,29.75,2.23,0.69,0.16
213296,1.04,0.01,-0.02,29.75,2.24,0.56,0.18
213400,1.01,-0.00,-0.01,29.71,2.12,0.75,0.07
213506,1.02,0.00,-0.02,29.80,2.37,0.79,-0.02
213610,1.04,0.01,-0.02,29.71,2.16,0.71,-0.01
213714,1.02,0.01,-0.02,29.71,2.14,0.64,0.03
213819,1.03,0.01,-0.02,29.80,2.21,0.56,0.18
213923,1.02,0.00,-0.01,29.75,2.27,0.70,0.24
214028,1.02,0.00,-0.03,29.80,2.09,0.73,-0.05
214133,1.01,0.01,-0.02,29.85,2.47,0.74,0.03
214238,1.04,0.01,-0.01,29.66,2.25,0.66,-0.08
214342,1.03,0.00,-0.02,29.75,2.34,0.63,0.08
214447,1.01,0.00,-0.02,29.71,2.46,0.64,0.11
214551,1.03,0.00,-0.02,29.80,2.16,0.69,0.12
214656,1.03,0.01,-0.02,29.80,2.33,0.76,0.21
214760,1.04,0.01,-0.02,29.80,2.31,0.67,-0.01
214865,1.02,0.01,-0.01,29.80,2.20,0.82,0.10
214970,1.04,0.01,-0.02,29.80,2.49,0.74,0.20
215074,1.03,0.00,-0.02,29.80,2.45,0.70,0.06
215179,1.03,0.00,-0.02,29.80,2.26,0.73,0.09
215283,1.01,-0.00,-0.01,29.80,2.31,0.68,-0.05
215388,1.05,0.01,-0.02,29.75,2.28,0.78,0.19
215492,1.00,-0.00,-0.02,29.85,2.35,0.75,0.22
215598,1.04,0.01,-0.02,29.85,2.04,0.75,0.04
215702,1.02,0.00,-0.01,29.80,2.30,0.86,0.14
215806,1.02,0.01,-0.01,29.80,2.27,0.63,0.14
215911,1.01,0.00,-0.01,29.80,2.41,0.80,0.08
216015,1.04,0.01,-0.01,29.80,2.28,0.73,0.06
216120,1.03,0.00,-0.01,29.80,2.39,0.70,0.15
216224,1.00,-0.01,-0.02,29.80,2.27,0.71,0.08
216330,1.03,0.00,-0.03,29.80,2.07,0.85,0.09
216434,1.03,0.01,-0.01,29.80,2.15,0.71,-0.02
216539,1.03,0.00,-0.02,29.75,2.44,0.62,0.01
216643,1.02,-0.00,-0.02,29.75,2.19,0.82,0.16
216748,1.01,0.00,-0.01,29.75,2.23,0.73,-0.01
216852,1.03,0.01,-0.03,29.75,2.40,0.73,0.13
216956,1.02,0.00,-0.01,29.80,2.27,0.72,0.01
217062,1.02,-0.00,-0.02,29.71,2.33,0.79,-0.02
217166,1.00,-0.00,-0.02,29.80,2.40,0.72,0.22
217271,1.02,0.01,-0.01,29.80,2.34,0.63,0.21
